2025-04-12 12:13:40,coinbase-wrapped-btc,84926.0,242848909.0,3.12508,none,0,no_signal
2025-04-12 12:15:17,ethereum,1654.14,11664266872.0,5.94009,none,0,no_signal
2025-04-12 12:15:51,binancecoin,598.56,544071956.0,2.49791,none,0,no_signal
2025-04-12 12:16:27,stellar,0.247271,149290097.0,6.8137,none,0,no_signal
2025-04-12 12:17:02,shiba-inu,1.258e-05,141971199.0,5.08783,none,0,no_signal
2025-04-12 12:17:37,bitcoin-cash,349.9,217973823.0,13.01691,none,0,no_signal
2025-04-12 12:18:11,hyperliquid,15.85,131224406.0,5.27415,none,0,no_signal
2025-04-12 12:18:47,bitget-token,4.4,103787061.0,2.15084,none,0,no_signal
2025-04-12 12:19:24,pi-network,0.739612,611000475.0,22.76111,none,0,no_signal
2025-04-12 12:37:03,bitcoin,84863.0,27262041717.0,2.79468,none,0,no_signal
2025-04-12 12:37:40,ethereum,1653.88,11725118374.0,5.43974,none,0,no_signal
2025-04-12 12:38:16,binancecoin,597.56,546633784.0,2.10039,none,0,insufficient_funds
2025-04-12 12:38:50,solana,130.86,4425310106.0,9.34362,none,0,no_signal
2025-04-12 12:39:26,dogecoin,0.166624,867240416.0,4.87231,none,0,no_signal
2025-04-12 12:40:02,stellar,0.247507,149904957.0,6.41828,none,0,no_signal
2025-04-12 12:40:38,bitcoin-cash,351.35,220896505.0,13.39492,none,0,no_signal
2025-04-12 12:42:04,bitcoin,84865.0,27121497797.0,2.62886,none,0,no_signal
2025-04-12 12:42:41,ethereum,1653.34,11656293816.0,5.31506,none,0,no_signal
2025-04-12 12:43:19,binancecoin,597.3,547139682.0,2.04123,none,0,no_signal
2025-04-12 12:43:58,solana,130.77,4423784676.0,8.91129,none,0,no_signal
2025-04-12 12:44:36,dogecoin,0.166536,866030610.0,4.63408,none,0,no_signal
2025-04-12 12:45:11,stellar,0.247433,149823138.0,6.34137,none,0,no_signal
2025-04-12 12:45:48,bitcoin-cash,350.21,231404140.0,12.5869,none,0,insufficient_funds
2025-04-12 12:46:24,hyperliquid,15.93,131274103.0,4.67345,none,0,no_signal
2025-04-12 12:47:03,pi-network,0.739382,640150621.0,22.15588,none,0,no_signal
2025-04-12 12:47:39,uniswap,5.53,122660772.0,5.44896,none,0,insufficient_funds
2025-04-12 12:48:14,coinbase-wrapped-btc,84968.0,241956490.0,2.57317,none,0,no_signal
2025-04-12 12:48:50,pepe,7.32e-06,571236022.0,6.0755,none,0,no_signal
2025-04-12 12:49:27,aave,148.13,244690040.0,8.91136,none,0,insufficient_funds
2025-04-12 12:50:03,render-token,3.92,232278835.0,4.32149,none,0,no_signal
2025-04-12 12:50:39,filecoin,2.53,105854718.0,3.53171,none,0,no_signal
2025-04-12 12:51:14,sonic-3,0.516209,164609873.0,9.02515,none,0,insufficient_funds
2025-04-12 12:51:52,bonk,1.343e-05,252158523.0,14.49998,none,0,insufficient_funds
2025-04-12 12:52:28,worldcoin-wld,0.781784,105138644.0,7.78934,none,0,insufficient_funds
2025-04-12 12:53:02,curve-dao-token,0.617322,256949615.0,0.55161,none,0,no_signal
